date,open,high,low,close,volume,day_vwap,prev_vwap,gap,gap_std,gap_z
2024-01-16,1158.1,1170.0,1157.7,1170.0,8733,1161.651463796328,1170.3633450607065,-12.26334506070657,7.906482805182223,-1.5510493556842604
2024-01-17,1171.7,1179.6,1164.4,1165.1,9557,1172.9372048411287,1161.651463796328,10.048536203672029,7.990825195163812,1.2575092006459583
2024-01-18,1167.6,1177.3,1165.8,1172.8,7957,1169.878630974823,1172.9372048411287,-5.337204841128823,7.888172727214184,-0.6766085157739352
2024-01-19,1181.4,1188.3,1180.4,1187.8,8012,1184.3594025628224,1169.878630974823,11.521369025177137,8.081505629806582,1.4256463526652128
2024-01-22,1194.5,1196.2,1186.2,1195.3,7989,1190.945742062002,1184.3594025628224,10.140597437177576,8.067231868429163,1.2570107817109433
2024-01-23,1193.0,1194.5,1181.8,1184.2,8364,1188.7789135979597,1190.945742062002,2.0542579379980452,7.7747651838055605,0.26422121947515015
2024-01-24,1183.3,1190.4,1179.1,1181.7,8192,1185.6055297851562,1188.7789135979597,-5.478913597959718,7.7716120801596125,-0.7049906173195397
2024-01-25,1181.4,1183.7,1175.0,1182.8,7834,1179.9175729725127,1185.6055297851562,-4.205529785156159,7.674015732988961,-0.5480220436710185
2024-01-26,1182.1,1188.7,1181.8,1188.0,8046,1185.8852556135553,1179.9175729725127,2.182427027487165,7.445995306072363,0.2931007793823548
2024-01-29,1189.5,1189.5,1181.7,1182.0,6976,1185.6394352064221,1185.8852556135553,3.614744386444727,7.24997472155505,0.49858717102801137
2024-01-30,1184.1,1187.2,1182.7,1187.0,5417,1183.8672697064796,1185.6394352064221,-1.5394352064222403,7.095315632826179,-0.21696500706749508
2024-01-31,1186.8,1188.5,1165.7,1166.2,9071,1180.3698599933855,1183.8672697064796,2.932730293520308,6.917880295762494,0.4239348135752991
2024-02-01,1168.6,1180.4,1168.6,1178.0,9534,1175.2188448360255,1180.3698599933855,-11.76985999338558,6.9378336279382005,-1.6964748110979668
2024-02-02,1179.2,1182.3,1174.9,1176.8,7930,1179.2005422446407,1175.2188448360255,3.981155163974563,6.9742306073346,0.5708379014292552
2024-02-05,1182.7,1210.0,1181.3,1203.9,9894,1190.8498618691463,1179.2005422446407,3.4994577553593444,6.839906448175878,0.5116236284624344
2024-02-06,1201.7,1205.8,1200.8,1202.6,7995,1203.5209631019386,1190.8498618691463,10.850138130853793,7.1643543816174455,1.5144613949713965
2024-02-07,1206.3,1219.6,1205.5,1217.1,9783,1211.0176087771304,1203.5209631019386,2.7790368980613493,7.159345011340317,0.38816915425355086
2024-02-15,1224.7,1227.6,1218.0,1218.7,7589,1222.308709974964,1211.0176087771304,13.682391222869683,7.651167860611428,1.7882748715143573
2024-02-16,1226.4,1232.0,1222.7,1232.0,8791,1226.5531414704433,1222.308709974964,4.091290025036187,7.521223313553487,0.5439660351080855
2024-02-19,1231.5,1243.8,1230.6,1243.8,9587,1235.3982267654117,1226.5531414704433,4.946858529556721,7.29842881320512,0.6777977364945069
2024-02-20,1240.9,1243.6,1237.8,1241.1,9095,1240.7538207806488,1235.3982267654117,5.501773234588427,6.46827469329725,0.8505781673573077
2024-02-21,1236.1,1248.3,1235.4,1243.4,10614,1240.5778123233465,1240.7538207806488,-4.653820780648857,6.481405779408108,-0.7180264496684315
2024-02-22,1240.3,1242.5,1236.0,1239.3,9209,1239.5749773772034,1240.5778123233465,-0.27781232334655215,6.256738767605764,-0.044402097269095546
2024-02-23,1240.8,1253.9,1225.6,1227.5,11539,1245.1937805124649,1239.5749773772034,1.2250226227965868,5.905820430734404,0.2074263241092571
2024-02-26,1226.1,1231.4,1222.2,1229.6,9826,1226.7508243435782,1245.1937805124649,-19.093780512464946,7.287475282893983,-2.6200816841580385
2024-02-27,1230.5,1242.5,1230.5,1242.5,10415,1236.4262345975355,1226.7508243435782,3.749175656421812,7.313663657247803,0.5126262065259726
2024-02-28,1242.6,1262.1,1241.6,1262.1,11171,1248.3587384000239,1236.4262345975355,6.173765402464369,7.250943066115911,0.851443094528592
2024-02-29,1266.2,1271.4,1255.3,1263.4,10907,1264.273429907399,1248.3587384000239,17.84126159997618,7.994292517542307,2.231749909179097
2024-03-01,1264.6,1268.4,1259.2,1267.4,10954,1263.3007151116792,1264.273429907399,0.32657009260083214,8.008757275937409,0.04077662505542819
2024-03-04,1270.2,1272.0,1263.5,1267.3,10443,1267.9594912062307,1263.3007151116792,6.899284888320835,8.068580992194692,0.8550803288700951
2024-03-05,1266.7,1278.1,1264.2,1277.9,9535,1267.1558748470545,1267.9594912062307,-1.2594912062306776,8.061339659375852,-0.15623844912251142
2024-03-06,1277.4,1282.0,1256.0,1266.9,10733,1273.2679617379422,1267.1558748470545,10.244125152945571,8.242343043490212,1.2428656631849802
2024-03-07,1267.2,1278.0,1264.4,1273.2,10459,1270.1288364088346,1273.2679617379422,-6.0679617379421416,7.793256710310816,-0.7786169458416486
2024-03-08,1274.7,1276.0,1249.5,1249.9,13488,1259.79287514828,1270.1288364088346,4.571163591165487,7.797397559412251,0.5862422117553346
2024-03-11,1251.0,1254.5,1231.1,1232.0,12443,1249.5978488574567,1259.79287514828,-8.792875148280018,8.24824470983239,-1.0660298593952233
2024-03-12,1232.3,1243.0,1232.0,1238.5,10913,1236.5876355417088,1249.5978488574567,-17.297848857456756,9.127614096999945,-1.8951117645455886
2024-03-13,1241.1,1273.7,1240.4,1270.7,12138,1250.4656203657933,1236.5876355417088,4.512364458291131,9.151300398306855,0.49308450841871554
2024-03-14,1271.5,1273.0,1252.7,1261.2,11681,1266.9451473903491,1250.4656203657933,21.034379634206744,9.79893358074919,2.1465988580155813
2024-03-15,1256.8,1266.5,1242.1,1260.0,11995,1252.7706738918994,1266.9451473903491,-10.145147390349166,10.126446431660883,-1.001846744444311
2024-03-18,1258.0,1259.2,1218.9,1237.0,12511,1236.4018197319692,1252.7706738918994,5.229326108100622,10.132477355259057,0.5160955139353404
2024-03-19,1231.6,1235.3,1224.4,1230.1,11365,1230.5077430708316,1236.4018197319692,-4.801819731969317,10.152709662204355,-0.47295942578217554
2024-03-20,1232.7,1262.0,1228.0,1259.7,11298,1242.955511299935,1230.5077430708316,2.1922569291684795,10.086027526762752,0.21735583443049697
2024-03-21,1261.1,1275.7,1261.1,1275.2,10188,1268.0814160450202,1242.955511299935,18.144488700064812,10.797292631118186,1.6804665132231151
2024-03-22,1285.6,1294.0,1275.7,1283.8,11117,1285.4003538124796,1268.0814160450202,17.518583954979704,11.35703380295445,1.542531638007661
2024-03-25,1281.2,1287.6,1267.5,1271.2,11206,1280.2441549170087,1285.4003538124796,-4.200353812479534,10.30257628553818,-0.40769936529134065
2024-03-26,1267.7,1290.3,1267.7,1287.5,10014,1276.9181379402169,1280.2441549170087,-12.544154917008655,10.89198295233547,-1.1516869767335547
2024-03-27,1286.5,1289.4,1279.7,1285.0,9786,1284.7633728455617,1276.9181379402169,9.581862059783134,10.979142598173441,0.8727331824050845
2024-03-28,1298.0,1305.8,1295.0,1305.0,10902,1298.9929187305083,1284.7633728455617,13.236627154438338,10.688226538792698,1.2384306326588674
2024-03-29,1306.7,1306.7,1295.9,1298.6,10066,1299.2748923769786,1298.9929187305083,7.7070812694917095,10.739465999728159,0.7176410139653865
2024-04-01,1293.0,1299.4,1283.2,1292.5,11103,1291.5753009697078,1299.2748923769786,-6.2748923769786416,10.877171575241455,-0.5768864022758922
2024-04-02,1282.4,1291.9,1274.3,1289.4,11066,1281.1723447195614,1291.5753009697078,-9.175300969707678,11.147628541155783,-0.8230720045822756
2024-04-03,1284.6,1288.0,1269.4,1272.2,10602,1282.005684462051,1281.1723447195614,3.4276552804385574,10.97662666565997,0.31226854887593736
2024-04-04,1275.6,1280.3,1267.0,1268.9,10486,1274.7604742831713,1282.005684462051,-6.405684462051113,10.988960964345907,-0.5829199396407535
2024-04-05,1253.2,1264.8,1252.0,1257.2,9952,1257.6392651393355,1274.7604742831713,-21.56047428317129,12.087644138186535,-1.783678774514777
2024-04-08,1255.1,1259.4,1247.2,1252.2,10860,1253.135475751995,1257.6392651393355,-2.539265139335612,11.926138280024777,-0.21291595650778725
2024-04-09,1258.0,1264.3,1254.2,1263.3,9755,1258.1236664958142,1253.135475751995,4.864524248004955,11.204747211357551,0.4341485047582413
2024-04-10,1264.8,1272.9,1259.7,1260.0,10081,1268.4216215322554,1258.1236664958142,6.676333504185777,11.245840462537027,0.5936713691098919
2024-04-11,1251.1,1264.8,1251.1,1261.5,9539,1257.73384002516,1268.4216215322554,-17.32162153225545,11.025217084000987,-1.571091199409702
2024-04-12,1265.7,1283.9,1260.1,1282.3,11883,1267.215705910404,1257.73384002516,7.966159974840139,10.918985446775965,0.7295696119086135
2024-04-15,1281.7,1286.7,1232.6,1236.5,13077,1274.5578241696617,1267.215705910404,14.484294089596006,11.31505463732103,1.2800905124948943
2024-04-16,1234.5,1237.3,1213.2,1228.4,12169,1228.7227518010245,1274.5578241696617,-40.05782416966167,14.556523825684222,-2.7518811942575017
2024-04-17,1233.6,1233.9,1206.8,1214.6,11845,1226.1428253834247,1228.7227518010245,4.877248198975394,14.597062647386277,0.33412531800353035
2024-04-19,1201.4,1211.1,1192.3,1198.4,12617,1199.337969934744,1226.1428253834247,-24.742825383424588,14.849601735248937,-1.6662282143696698
2024-04-22,1201.0,1215.3,1200.4,1206.6,12404,1207.7977372890466,1199.337969934744,1.6620300652559763,14.117184539443869,0.11773098670008958
2024-04-23,1209.3,1212.2,1188.7,1190.3,11476,1205.9323922388753,1207.7977372890466,1.502262710953346,14.160178247418823,0.10609066388180421
2024-04-24,1208.0,1234.5,1207.1,1230.8,10146,1221.7142420658388,1205.9323922388753,2.067607761124691,14.030776038208243,0.1473623237584461
2024-04-25,1226.8,1230.4,1222.1,1228.0,10423,1226.7599987207777,1221.7142420658388,5.085757934161165,13.861991867143836,0.3668850756012635
2024-04-26,1221.9,1241.0,1220.7,1232.3,11435,1230.4516950881796,1226.7599987207777,-4.859998720777639,13.346229685319154,-0.3641476907986707
2024-05-02,1230.0,1242.3,1230.0,1239.7,11240,1236.3009875444839,1230.4516950881796,-0.4516950881795765,13.10392710086501,-0.03447020764864904
2024-05-03,1249.7,1254.9,1246.6,1248.9,10725,1250.6376752136753,1236.3009875444839,13.399012455516186,13.654127383717105,0.9813159112236531
2024-05-06,1256.2,1275.5,1256.2,1273.1,10045,1262.8135457109672,1250.6376752136753,5.56232478632478,13.704036434646115,0.40588952115321913
2024-05-07,1272.4,1277.5,1266.2,1276.3,10664,1269.8589803700925,1262.8135457109672,9.586454289032872,13.907629839883116,0.6892946101816468
2024-05-08,1273.3,1274.8,1261.3,1272.4,10641,1268.9775146446136,1269.8589803700925,3.441019629907487,13.91812558812506,0.24723297746669018
2024-05-09,1278.4,1281.9,1267.5,1273.9,9762,1275.9931468961279,1268.9775146446136,9.42248535538647,13.27950999136266,0.7095506808244506
2024-05-10,1275.0,1280.3,1259.3,1269.2,9805,1271.6447356790752,1275.9931468961279,-0.9931468961278824,13.268254067497486,-0.07485136258889856
2024-05-13,1272.5,1274.6,1262.1,1265.0,10574,1269.961115314293,1271.6447356790752,0.855264320924789,13.222825356372384,0.06468090577273014
2024-05-14,1270.0,1279.1,1270.0,1276.0,10392,1274.2469976905313,1269.961115314293,0.03888468570698933,13.12695872619158,0.0029622006527227525
2024-05-15,1277.5,1293.4,1277.5,1285.3,11430,1283.8103353747447,1274.2469976905313,3.253002309468684,12.525429368795946,0.25971184010447945
2024-05-16,1295.1,1311.0,1294.2,1309.1,10992,1304.0571112324114,1283.8103353747447,11.289664625255227,12.649661724857005,0.8924874728523896
2024-05-17,1307.0,1308.2,1301.9,1307.2,10202,1304.273603215056,1304.0571112324114,2.942888767588556,12.248027685380235,0.24027450322481822
2024-05-20,1314.9,1319.8,1310.2,1313.4,9903,1315.2352418459052,1304.273603215056,10.626396784944063,7.981717219590613,1.3313421777035968
2024-05-21,1308.3,1309.6,1297.2,1305.6,9704,1305.5716096455071,1315.2352418459052,-6.935241845905239,8.246964654144655,-0.8409447762601738
2024-05-22,1310.8,1312.3,1288.1,1292.2,11206,1301.205455410792,1305.5716096455071,5.228390354492831,5.303016403275724,0.9859276224873081
2024-05-23,1289.7,1295.7,1283.2,1295.0,12125,1289.2945429553265,1301.205455410792,-11.50545541079191,6.287079848378715,-1.8300157924284812
2024-05-24,1294.1,1303.6,1271.4,1279.8,12366,1291.3825597067228,1289.2945429553265,4.805457044673403,6.289664423944824,0.764024393158238
2024-05-27,1279.7,1281.9,1272.6,1278.4,11143,1278.581031439768,1291.3825597067228,-11.682559706722714,7.111235791585872,-1.6428311546842118
2024-05-28,1279.8,1292.1,1279.8,1292.0,8981,1283.9122629254352,1278.581031439768,1.2189685602320424,7.088487858317702,0.17196454090017133
2024-05-29,1291.9,1292.3,1275.8,1276.7,9806,1285.6582602488272,1283.9122629254352,7.987737074564848,6.990564342779367,1.1426455265826245
2024-05-30,1268.8,1271.0,1256.5,1270.1,11451,1264.718461269758,1285.6582602488272,-16.858260248827264,8.253660885632007,-2.0425191296839156
2024-05-31,1270.8,1275.1,1266.9,1268.2,11056,1271.522295586107,1264.718461269758,6.081538730241846,7.87939145872599,0.771828479660936
2024-06-03,1283.0,1298.4,1280.7,1293.6,11352,1291.1269409208362,1271.522295586107,11.47770441389298,8.138056660819023,1.4103741092333277
2024-06-04,1292.5,1302.5,1291.4,1293.5,10378,1296.6402903578082,1291.1269409208362,1.373059079163795,7.940661798168942,0.17291494261604395
2024-06-05,1302.0,1309.5,1297.1,1297.9,9421,1304.777479390015,1296.6402903578082,5.359709642191774,7.9755450978522715,0.6720179719922951
2024-06-06,1296.3,1306.2,1292.1,1294.9,10903,1300.9800177321226,1304.777479390015,-8.477479390015105,8.06707654361132,-1.0508738009593825
2024-06-07,1306.4,1308.5,1298.2,1308.1,10024,1303.4822758712423,1300.9800177321226,5.419982267877458,8.119157708711947,0.6675547467272075
2024-06-10,1314.0,1314.0,1305.2,1309.0,11159,1309.9813573498222,1303.4822758712423,10.517724128757663,8.38537701196149,1.2542935295281827
2024-06-11,1314.5,1315.3,1300.4,1307.7,11108,1307.3330782619134,1309.9813573498222,4.518642650177753,8.401070624607371,0.537865095068039
2024-06-12,1302.6,1332.0,1301.4,1328.4,10668,1308.174359455068,1307.3330782619134,-4.733078261913533,8.518942945584614,-0.5555945487775215
2024-06-13,1330.7,1338.6,1324.9,1337.0,10794,1329.6016861219196,1308.174359455068,22.525640544932003,9.515398629118089,2.367282908779171
2024-06-14,1333.6,1335.9,1326.1,1327.0,10279,1332.3211661315952,1329.6016861219196,3.998313878080353,9.523857458048376,0.4198208442002119
2024-06-17,1315.1,1315.8,1305.3,1309.5,12381,1311.435869477425,1332.3211661315952,-17.221166131595282,10.214219239581274,-1.6859992651089066
2024-06-18,1312.3,1322.2,1309.3,1310.0,10456,1315.0408792399899,1311.435869477425,0.8641305225748965,10.056854073518117,0.08592453626729456
2024-06-19,1310.4,1325.0,1299.2,1315.1,12515,1306.111697962445,1315.0408792399899,-4.640879239989772,10.08287584247454,-0.46027336967096955
2024-06-20,1317.8,1327.8,1316.7,1323.6,11436,1321.6938061093622,1306.111697962445,11.688302037554877,9.956179282887408,1.1739746448363606
2024-06-21,1321.8,1323.0,1311.7,1317.8,11491,1317.4796391378761,1321.6938061093622,0.10619389063776907,9.934739251201137,0.01068914723906115
2024-06-24,1313.9,1317.3,1286.0,1287.8,12730,1301.45592039801,1317.4796391378761,-3.579639137876029,9.526714074852636,-0.37574751480419555
2024-06-25,1293.7,1293.9,1280.1,1286.5,10638,1289.4332643980697,1301.45592039801,-7.755920398009948,9.76788042063143,-0.794022865147706
2024-06-26,1288.7,1291.8,1275.0,1289.2,11168,1285.2847659980896,1289.4332643980697,-0.7332643980696503,9.653842558704694,-0.07595570298673238
2024-06-27,1285.1,1291.7,1280.8,1290.0,10968,1284.963922319475,1285.2847659980896,-0.18476599808968786,8.704014229026102,-0.021227676475244164
2024-06-28,1291.0,1292.8,1272.5,1278.0,10610,1287.3843543826579,1284.963922319475,6.036077680525068,8.70285142750679,0.6935747129322528
2024-07-01,1277.7,1285.6,1271.7,1284.8,11300,1276.2473303834809,1287.3843543826579,-9.68435438265783,8.754178553379075,-1.106255067063912
2024-07-02,1284.4,1299.0,1283.6,1296.6,10935,1291.6784697454657,1276.2473303834809,8.152669616519233,8.908662413176579,0.9151395841940115
2024-07-03,1297.3,1309.5,1294.5,1306.0,9642,1299.7440607066305,1291.6784697454657,5.621530254534264,8.915427509686463,0.6305396178059398
2024-07-04,1306.3,1313.1,1303.5,1307.9,10471,1308.724041002133,1299.7440607066305,6.55593929336942,8.694498042546144,0.7540330978612243
2024-07-05,1308.7,1316.2,1307.5,1316.2,9733,1310.4320798657488,1308.724041002133,-0.024041002132889844,8.66278797849903,-0.002775203801889117
2024-07-08,1317.3,1317.9,1305.6,1312.0,11280,1310.7352334515367,1310.4320798657488,6.867920134251108,8.502022610183307,0.8077983850601678
2024-07-09,1316.2,1321.9,1304.5,1319.5,10284,1312.4431738623105,1310.7352334515367,5.464766548463331,8.522784420000862,0.6411949756277864
2024-07-10,1319.5,1321.9,1309.7,1309.7,9955,1317.5980143981249,1312.4431738623105,7.056826137689541,8.479053900264764,0.8322657481242319
2024-07-11,1315.6,1317.8,1306.0,1306.7,9804,1313.821222630219,1317.5980143981249,-1.9980143981249512,7.008780523272755,-0.2850730439468772
2024-07-12,1305.6,1310.0,1298.2,1299.2,10296,1305.808096995597,1313.821222630219,-8.221222630219017,7.246582471338482,-1.134496524773631
2024-07-15,1302.4,1305.6,1292.8,1296.4,8239,1301.2573532386618,1305.808096995597,-3.4080969955969067,6.05768279646819,-0.5626073715157105
2024-07-16,1301.8,1308.7,1299.2,1301.8,9563,1304.6532817456168,1301.2573532386618,0.5426467613381192,6.058235212384586,0.08957175519181065
2024-07-17,1307.9,1321.8,1294.7,1296.9,9641,1307.0154167963212,1304.6532817456168,3.2467182543832678,5.934490690620282,0.5470929897176932
2024-07-18,1303.1,1305.0,1287.9,1297.7,9533,1298.4471415084442,1307.0154167963212,-3.915416796321324,5.505335673864344,-0.7112040079425324
2024-07-19,1304.6,1311.2,1295.3,1302.2,9909,1304.265169711037,1298.4471415084442,6.152858491555662,5.6463714461435135,1.0897013330141574
2024-07-22,1293.0,1304.4,1291.7,1299.0,11946,1296.6400329259445,1304.265169711037,-11.26516971103706,6.195630503408769,-1.818244277937344
2024-07-23,1301.8,1303.7,1280.1,1287.5,9674,1299.204486251809,1296.6400329259445,5.15996707405543,5.966892997314313,0.8647661482077726
2024-07-24,1283.3,1287.3,1273.4,1284.2,10618,1281.0338638789476,1299.204486251809,-15.904486251808976,7.070626100923821,-2.249374528477889
2024-07-25,1276.9,1278.9,1270.7,1274.2,10751,1274.3874647319628,1281.0338638789476,-4.133863878947523,7.1400477447521,-0.5789686605367439
2024-07-26,1278.7,1283.5,1276.8,1283.5,9646,1279.0236194622987,1274.3874647319628,4.312535268037209,7.074928032104925,0.6095518213708455
2024-07-29,1290.0,1294.7,1288.4,1289.4,9194,1292.2031216010441,1279.0236194622987,10.976380537701289,7.090359321679458,1.5480711258370146
2024-07-30,1286.0,1292.4,1284.2,1291.8,8726,1287.2373405149362,1292.2031216010441,-6.203121601044131,7.061352604056465,-0.8784608203080931
2024-07-31,1291.6,1302.7,1291.1,1297.7,10614,1298.0039570378744,1287.2373405149362,4.362659485063659,7.017309268899177,0.6216997595358998
2024-08-01,1305.5,1306.2,1271.0,1277.3,10435,1296.5943970611722,1298.0039570378744,7.496042962125557,7.064541577755623,1.0610798846068963
2024-08-02,1266.2,1277.5,1256.3,1276.3,11696,1264.0663788189695,1296.5943970611722,-30.394397061172185,9.856573845811532,-3.083667564068221
2024-08-05,1256.8,1262.8,1227.3,1232.8,13998,1250.5668190693907,1264.0663788189695,-7.266378818969542,9.754583212007784,-0.7449194559153189
2024-08-06,1244.0,1255.5,1237.2,1252.5,8991,1245.3958847736626,1250.5668190693907,-6.566819069390704,9.64709150036202,-0.6807045490492419
2024-08-07,1252.5,1255.5,1245.7,1250.4,10017,1250.6168313866428,1245.3958847736626,7.104115226337399,9.649562208097914,0.7362111433797095
2024-08-08,1248.4,1251.1,1237.4,1241.9,9802,1245.6289056655105,1250.6168313866428,-2.2168313866427525,9.649091720918861,-0.22974508386491416
2024-08-09,1248.4,1266.2,1247.7,1263.4,10080,1253.6092724867724,1245.6289056655105,2.7710943344895895,9.619500217811174,0.28807051008312423
2024-08-12,1262.8,1270.4,1258.7,1269.9,11134,1263.1625711035267,1253.6092724867724,9.190727513227557,9.92710956001602,0.925821102070392
2024-08-13,1269.2,1270.0,1262.7,1267.9,9527,1267.1118505300724,1263.1625711035267,6.03742889647333,10.056781119438599,0.6003341252802724
2024-08-14,1271.0,1273.6,1268.2,1271.5,9813,1270.9551037739054,1267.1118505300724,3.888149469927612,10.07222505381127,0.3860268658767071
2024-08-15,1268.7,1269.7,1263.4,1268.0,7856,1268.0340588934148,1270.9551037739054,-2.2551037739053754,10.053936793107749,-0.22430057203575332
2024-08-16,1271.5,1289.9,1268.2,1288.3,10380,1278.227761721259,1268.0340588934148,3.4659411065852055,9.971818864169789,0.34757361257722413
2024-08-19,1288.9,1300.6,1288.3,1298.1,11374,1295.8602221440713,1278.227761721259,10.672238278741133,9.998085781218489,1.0674281569767132
2024-08-20,1300.8,1308.8,1298.3,1302.4,10754,1303.2080838137747,1295.8602221440713,4.939777855928696,9.992253091093241,0.49436076237218696
2024-08-21,1301.2,1314.5,1297.4,1313.5,10309,1302.6761664564942,1303.2080838137747,-2.008083813774647,9.285239752627735,-0.21626623192000577
2024-08-22,1312.5,1316.7,1310.3,1313.4,10510,1313.6325531240088,1302.6761664564942,9.82383354350577,9.425593216609446,1.042250956278758
2024-08-23,1311.8,1318.7,1310.1,1317.5,10363,1313.3556852906172,1313.6325531240088,-1.8325531240088822,9.426035548086725,-0.1944139839766305
2024-08-26,1320.4,1323.1,1316.2,1316.9,10971,1319.977501291283,1313.3556852906172,7.044314709382888,9.248515801608583,0.7616697490161264
2024-08-27,1316.5,1323.7,1315.2,1322.2,8774,1317.8906276118837,1319.977501291283,-3.4775012912830334,9.15793622360662,-0.3797254322779623
2024-08-28,1320.9,1324.6,1317.0,1321.8,9685,1321.5474066425743,1317.8906276118837,3.0093723881163896,9.137061675865397,0.32935887869350117
2024-08-29,1320.6,1330.1,1320.6,1327.3,9827,1327.1289474576845,1321.5474066425743,-0.9474066425743786,9.013954281609632,-0.10510444284228154
2024-08-30,1328.4,1334.9,1328.0,1332.3,7961,1331.3799648285392,1327.1289474576845,1.2710525423156014,5.3146396262140625,0.23916062644139213
2024-09-04,1320.4,1321.5,1307.3,1312.7,10665,1312.255961869042,1331.3799648285392,-10.979964828539096,5.71042348006093,-1.922793443757334
2024-09-05,1316.4,1318.6,1305.2,1307.0,8194,1314.9052802863885,1312.255961869042,4.144038130958052,5.361569823612463,0.772915072878026
2024-09-06,1307.1,1311.2,1305.6,1309.1,9326,1308.6972549860604,1314.9052802863885,-7.805280286388552,5.7102806086623605,-1.366882088867599
2024-09-09,1299.2,1308.9,1298.6,1306.5,8841,1303.8408136334501,1308.6972549860604,-9.497254986060398,6.18768215760721,-1.5348647109134976
2024-09-10,1310.9,1313.6,1289.4,1293.2,10250,1305.8830959349593,1303.8408136334501,7.059186366549966,6.311733773706661,1.1184227059697975
2024-09-11,1293.7,1297.3,1286.6,1292.1,11698,1290.948492619821,1305.8830959349593,-12.183095934959283,6.750768997408318,-1.8046975003346264
2024-09-12,1300.3,1303.1,1297.9,1299.6,9237,1300.1782505142362,1290.948492619821,9.351507380178873,6.931618435295237,1.3491087929136085
2024-09-13,1299.8,1300.1,1291.4,1295.2,10528,1295.6622783687944,1300.1782505142362,-0.37825051423624245,6.893369787868457,-0.054871641283762276
